Unnamed: 0,AvgSpeed,Country,DangerLvl,NoAccidents,NoFatalities,NoJourneys,PoliceActivity,RoadCond,Season,Weather,Weekend
4693,high,US,low,high,medium,medium,regular,good,winter,good,working
4694,high,Europe,high,high,high,medium,regular,bad,fall,good,working
4695,high,US,low,low,medium,medium,regular,good,spring,bad,working
4696,low,US,low,high,high,medium,regular,good,summer,bad,working
4697,high,US,low,low,medium,medium,regular,good,summer,good,weekend
4698,low,Europe,low,medium,high,medium,regular,good,summer,good,working
4699,high,US,low,medium,high,low,regular,bad,winter,bad,holiday
4700,high,US,low,low,low,medium,regular,good,summer,good,weekend
4710,low,UK,low,high,high,medium,regular,bad,fall,bad,working
4712,low,Europe,low,low,low,low,regular,bad,winter,bad,working
4716,high,US,low,low,low,medium,regular,good,winter,good,working
4718,high,Europe,low,low,low,medium,regular,good,spring,good,working
4720,high,Europe,low,medium,high,medium,regular,good,spring,good,weekend
4721,low,UK,low,low,low,medium,regular,bad,summer,bad,weekend
4723,low,UK,low,low,low,medium,regular,good,spring,good,working
4728,low,UK,low,low,low,medium,regular,good,summer,good,working
4731,low,Europe,low,low,low,low,regular,bad,winter,bad,working
4733,high,US,low,medium,low,medium,regular,good,spring,good,working
4736,low,Europe,low,low,low,low,regular,bad,spring,bad,working
4743,low,UK,low,low,medium,low,regular,good,fall,good,weekend
4749,low,UK,low,high,high,medium,increased,good,summer,good,working
4751,high,Europe,low,medium,high,medium,increased,bad,winter,bad,working
4753,low,UK,low,low,low,medium,regular,bad,spring,bad,working
4754,low,US,low,medium,low,medium,regular,bad,fall,bad,weekend
4756,high,Europe,high,medium,low,low,regular,bad,winter,bad,weekend
4757,high,Europe,low,low,low,low,regular,good,summer,good,working
4758,high,UK,low,low,low,low,regular,bad,winter,bad,weekend
4759,high,Europe,low,low,high,medium,regular,good,summer,good,working
4762,high,Europe,low,high,high,medium,regular,good,summer,good,working
4767,low,Europe,low,low,low,medium,increased,bad,spring,good,working
4769,low,US,low,low,low,medium,regular,bad,winter,bad,working
4772,low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
4774,high,UK,low,low,low,medium,regular,good,summer,good,weekend
4779,high,Europe,low,low,low,medium,regular,good,fall,good,holiday
4780,high,Europe,high,high,high,medium,regular,bad,spring,bad,working
4782,high,US,low,low,low,medium,regular,good,summer,good,weekend
4785,high,UK,low,medium,low,medium,regular,good,spring,good,working
4787,low,UK,low,low,low,medium,increased,good,spring,good,working
4788,low,Europe,low,medium,low,low,regular,bad,winter,bad,holiday
4789,high,Europe,low,medium,medium,low,regular,good,fall,good,working
4790,high,UK,low,high,high,medium,regular,good,spring,good,working
4791,low,Europe,low,low,low,low,regular,bad,winter,bad,working
4793,high,US,low,low,low,medium,regular,good,spring,good,working
4794,low,US,low,medium,high,medium,regular,bad,winter,bad,weekend
4796,high,US,high,medium,low,medium,regular,bad,winter,bad,working
4798,low,US,low,low,low,medium,regular,bad,winter,bad,working
4799,high,US,low,low,low,medium,regular,good,spring,good,working
4800,high,UK,low,medium,medium,medium,regular,good,summer,good,weekend
4802,high,Europe,low,low,low,medium,regular,good,spring,good,working
4804,high,Europe,low,low,low,medium,regular,good,fall,good,working
4805,low,Europe,low,medium,medium,medium,regular,good,summer,good,working
4808,high,US,low,low,low,medium,regular,good,spring,good,working
4809,low,Europe,low,low,low,low,regular,bad,fall,good,working
4812,low,US,low,medium,high,medium,regular,bad,winter,bad,working
4814,high,Europe,high,high,high,medium,regular,bad,summer,good,holiday
4819,low,UK,low,low,medium,medium,regular,good,winter,good,working
4822,high,US,low,medium,low,medium,regular,good,summer,good,working
4823,high,US,low,high,medium,medium,regular,good,fall,good,working
4826,low,Europe,low,low,medium,medium,regular,bad,summer,bad,working
4832,low,Europe,low,low,low,low,regular,good,fall,bad,working
4834,low,US,low,medium,high,medium,regular,bad,winter,bad,weekend
4837,low,UK,low,medium,low,medium,regular,bad,winter,bad,weekend
4840,low,Europe,low,medium,high,medium,regular,good,summer,good,weekend
4841,low,Europe,low,low,low,medium,regular,good,summer,good,working
4843,high,UK,low,high,medium,medium,regular,good,summer,good,working
4846,low,UK,low,low,low,medium,regular,bad,summer,bad,weekend
4847,low,US,low,low,medium,medium,regular,bad,winter,bad,weekend
4848,low,Europe,low,medium,high,medium,regular,bad,spring,bad,working
4850,low,US,low,low,medium,medium,regular,bad,winter,bad,working
4851,high,Europe,low,low,low,medium,regular,bad,winter,bad,working
4852,low,US,low,low,low,low,regular,good,winter,bad,working
4853,high,Europe,low,medium,low,medium,regular,good,summer,good,working
4858,high,US,low,low,low,low,regular,bad,fall,bad,working
4860,high,Europe,low,medium,medium,low,regular,bad,winter,bad,holiday
4863,high,UK,low,low,low,medium,regular,good,fall,good,holiday
4866,low,US,low,high,medium,low,regular,bad,spring,bad,working
4868,high,UK,low,low,low,low,regular,good,fall,bad,working
4871,low,US,low,low,low,low,regular,bad,winter,bad,weekend
4873,low,Europe,low,low,medium,medium,regular,good,summer,good,working
4874,low,Europe,low,medium,high,low,regular,bad,spring,good,working
4882,high,Europe,low,low,low,low,regular,good,spring,good,working
4885,low,US,low,medium,low,medium,regular,bad,spring,bad,working
4888,high,Europe,low,medium,medium,medium,regular,good,summer,good,working
4892,high,Europe,low,low,medium,medium,regular,good,fall,good,working
4895,low,US,low,medium,low,medium,regular,good,summer,good,working
4904,low,Europe,low,medium,low,medium,increased,bad,summer,bad,holiday
4909,high,UK,low,low,low,medium,regular,bad,summer,bad,working
4911,high,US,low,low,high,medium,regular,good,summer,good,working
4912,high,US,low,medium,low,medium,regular,bad,spring,bad,working
4913,low,Europe,low,low,low,low,increased,bad,spring,bad,working
4914,low,US,low,low,low,medium,regular,bad,winter,good,working
4915,low,UK,low,medium,medium,medium,increased,bad,fall,bad,working
4919,low,Europe,low,medium,low,low,regular,bad,winter,bad,weekend
4921,high,Europe,low,low,low,low,regular,bad,spring,bad,holiday
4925,low,US,low,low,low,low,regular,bad,winter,bad,working
4935,low,Europe,low,high,medium,medium,regular,bad,winter,bad,weekend
4938,high,US,low,low,medium,medium,regular,good,winter,good,working
4940,low,Europe,low,low,high,low,regular,bad,fall,bad,working
4946,low,US,low,low,low,low,regular,good,spring,good,weekend
4948,high,UK,low,high,high,medium,regular,good,fall,bad,working
4950,low,UK,low,low,low,low,regular,bad,winter,bad,working
4954,high,Europe,low,low,low,medium,regular,good,fall,good,working
4959,high,UK,low,low,high,medium,regular,good,spring,good,working
4960,high,UK,high,high,high,medium,regular,bad,winter,good,working
4965,low,Europe,low,low,low,low,regular,bad,fall,bad,weekend
4967,high,Europe,low,low,low,medium,regular,good,spring,good,working
4972,low,Europe,low,low,low,medium,regular,good,fall,good,working
4974,high,Europe,low,low,low,medium,regular,good,fall,good,working
4975,low,US,low,low,low,medium,regular,bad,winter,bad,holiday
4977,high,US,low,high,medium,medium,regular,good,summer,good,working
4979,low,Europe,low,medium,high,medium,regular,bad,spring,bad,working
4981,high,US,low,low,low,medium,regular,bad,winter,bad,working
4983,high,Europe,low,low,low,low,regular,good,fall,good,holiday
4984,high,Europe,low,low,high,low,regular,good,fall,good,working
4986,low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
4988,high,Europe,low,low,low,medium,regular,bad,winter,bad,working
4990,high,US,low,low,low,low,regular,bad,winter,bad,working
4993,low,Europe,low,high,medium,medium,regular,bad,winter,bad,working
4996,low,Europe,low,low,medium,low,regular,good,winter,bad,working
4998,low,Europe,low,low,low,medium,regular,good,winter,good,weekend
4999,high,UK,low,low,low,low,regular,good,summer,good,working
5001,low,US,low,medium,medium,medium,regular,bad,fall,bad,working
5003,high,Europe,low,medium,medium,medium,regular,good,winter,good,working
5007,low,Europe,low,low,low,low,regular,bad,winter,bad,holiday
5008,high,Europe,high,low,low,medium,regular,bad,winter,bad,weekend
5009,high,Europe,low,medium,low,medium,regular,good,summer,good,working
5010,low,Europe,low,high,high,medium,regular,bad,summer,good,working
5012,high,Europe,low,low,high,medium,regular,good,spring,good,working
5014,high,US,low,low,low,medium,regular,good,summer,good,working
5016,high,UK,low,low,low,medium,increased,good,spring,good,working
5017,high,Europe,high,medium,low,medium,regular,bad,winter,bad,working
5021,low,Europe,low,medium,medium,medium,regular,bad,fall,bad,weekend
5023,high,US,low,medium,low,medium,regular,good,spring,good,working
5024,high,UK,low,medium,low,medium,regular,good,summer,good,working
5027,high,US,low,medium,medium,low,regular,good,fall,bad,working
5035,high,Europe,low,low,low,low,regular,good,winter,good,working
5040,low,UK,low,high,high,medium,regular,bad,winter,bad,working
5044,low,Europe,low,medium,high,medium,regular,good,summer,good,working
5045,high,UK,low,medium,medium,medium,regular,good,summer,good,weekend
5047,high,US,low,low,low,medium,regular,good,spring,good,working
5049,high,UK,low,medium,medium,medium,regular,good,summer,good,working
5052,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
5054,low,Europe,low,low,low,medium,regular,good,summer,good,working
5055,high,Europe,low,high,high,medium,regular,good,summer,good,working
5056,high,US,low,low,low,low,regular,bad,spring,bad,weekend
5058,low,US,low,medium,high,medium,regular,bad,summer,bad,weekend
5059,low,Europe,low,high,high,medium,regular,good,summer,good,weekend
5061,low,Europe,low,medium,high,medium,regular,good,fall,good,working
5064,low,Europe,low,low,low,medium,regular,good,spring,good,weekend
5066,low,US,low,high,low,medium,regular,bad,summer,good,holiday
5068,low,US,low,medium,high,medium,regular,good,spring,good,working
5071,high,Europe,low,low,low,low,regular,bad,winter,bad,working
5072,high,Europe,low,medium,low,medium,regular,good,fall,good,working
5074,low,US,low,medium,low,medium,regular,good,winter,good,weekend
5077,high,UK,low,low,low,medium,regular,good,winter,good,weekend
5078,low,US,low,low,low,medium,regular,good,spring,bad,working
5079,high,US,low,low,low,medium,regular,good,spring,good,weekend
5080,low,Europe,low,low,low,medium,regular,bad,winter,bad,working
5085,high,US,low,low,low,medium,regular,good,summer,good,working
5093,high,Europe,low,low,low,medium,regular,good,fall,good,working
5095,high,US,low,low,medium,medium,regular,good,spring,good,working
5097,low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
5099,high,UK,low,medium,low,medium,regular,bad,fall,bad,working
5100,high,Europe,low,high,high,medium,regular,good,winter,good,weekend
5102,low,Europe,low,low,low,medium,regular,bad,spring,bad,working
5103,high,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
5106,high,Europe,low,medium,high,low,regular,bad,fall,bad,working
5108,low,Europe,low,low,low,medium,regular,bad,fall,bad,weekend
5110,low,UK,low,low,low,low,regular,good,summer,good,working
5112,low,Europe,high,high,high,medium,regular,good,summer,good,working
5114,low,Europe,low,low,medium,medium,increased,bad,spring,bad,working
5118,low,Europe,low,low,low,medium,regular,good,fall,good,weekend
5126,high,Europe,low,low,low,low,regular,good,summer,good,working
5127,high,Europe,low,low,medium,medium,regular,bad,spring,bad,working
5128,high,UK,low,low,low,medium,regular,good,summer,good,holiday
5129,low,Europe,low,medium,low,medium,regular,good,summer,good,working
5130,high,Europe,low,medium,medium,medium,regular,good,summer,good,working
5138,low,Europe,low,low,low,medium,regular,bad,spring,good,working
5143,high,US,high,medium,low,low,regular,bad,spring,bad,working
5144,low,Europe,low,medium,low,medium,regular,good,summer,good,working
5147,low,Europe,low,low,low,medium,regular,bad,spring,bad,working
5153,low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
5154,low,Europe,low,low,low,medium,regular,good,summer,good,working
5155,low,Europe,low,medium,medium,medium,regular,bad,summer,good,working
5156,low,UK,low,low,low,medium,regular,bad,spring,bad,working
5157,high,Europe,low,medium,low,medium,regular,good,summer,good,working
5161,low,US,low,low,low,low,regular,bad,winter,bad,working
5162,high,US,high,low,medium,low,regular,bad,spring,bad,working
5169,high,US,low,low,medium,medium,regular,good,spring,bad,holiday
5172,low,Europe,low,medium,low,medium,increased,bad,winter,good,working
5176,low,Europe,low,low,low,medium,regular,good,fall,good,working
5179,low,US,low,low,low,medium,regular,good,summer,good,working
5180,high,Europe,low,medium,high,medium,increased,good,summer,good,working
5182,low,Europe,low,low,low,medium,increased,good,fall,good,working
5184,high,Europe,low,medium,high,low,regular,bad,spring,bad,weekend
5189,low,US,low,low,high,low,regular,bad,summer,good,working
5190,low,Europe,low,low,medium,medium,regular,good,summer,good,working
5195,low,US,low,low,low,medium,regular,bad,spring,good,weekend
5197,low,Europe,low,high,medium,medium,regular,good,summer,good,weekend
5198,high,US,low,low,low,medium,regular,good,summer,bad,weekend
5200,low,Europe,low,low,low,medium,regular,bad,fall,bad,working
5201,low,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
5204,low,UK,low,medium,low,medium,regular,good,summer,good,weekend
5206,low,Europe,low,low,high,low,regular,bad,fall,bad,weekend
5214,low,Europe,low,medium,low,low,regular,bad,spring,bad,working
5215,high,Europe,low,medium,medium,medium,regular,good,fall,good,working
5216,low,Europe,low,low,medium,low,regular,bad,winter,bad,working
5217,low,UK,low,low,low,medium,regular,bad,winter,bad,working
5218,high,Europe,high,low,low,low,regular,good,winter,bad,working
5219,high,Europe,high,high,medium,low,regular,bad,winter,bad,working
5222,low,US,low,low,low,low,regular,bad,fall,bad,working
5224,high,UK,low,medium,high,medium,regular,good,summer,good,working
5226,high,Europe,high,high,high,medium,regular,good,summer,good,weekend
5230,low,US,low,low,low,low,regular,bad,winter,bad,weekend
5231,high,Europe,low,low,medium,medium,regular,good,summer,good,working
5232,low,UK,low,medium,high,medium,regular,good,spring,good,working
5233,low,Europe,low,high,medium,medium,regular,bad,winter,good,working
5234,high,Europe,low,low,low,medium,regular,good,summer,good,weekend
5235,high,UK,low,low,low,low,regular,good,winter,bad,working
5240,low,Europe,low,low,low,medium,regular,bad,spring,bad,working
5241,high,Europe,low,low,low,low,regular,good,summer,good,working
5243,high,Europe,low,medium,low,medium,regular,good,summer,good,working
5244,high,Europe,low,low,low,medium,regular,good,spring,good,working
5248,high,Europe,low,low,low,medium,regular,good,summer,good,working
5251,low,Europe,low,low,low,medium,increased,good,summer,good,weekend
5253,low,Europe,low,low,medium,medium,regular,bad,summer,good,working
5256,high,US,low,high,high,low,regular,bad,winter,bad,working
5257,high,US,low,high,medium,medium,regular,good,spring,good,working
